tweet_id,username,created_at,lang,city_clean,likes,retweets,replies,mentions,reply_to_username,sentiment_roberta,confidence_roberta,polarity_roberta,sentiment_model2,confidence_model2,polarity_model2,sentiment,sentiment_score
1376537961714511872,suara_banyumas,Mon Mar 29 14:13:19 +0000 2021,in,,0,0,0,,,neutral,0.9626599550247192,0.0,neutral,0.9500042796134949,0.0,neutral,0.0
1376858282971827968,dejurnaldotcom,Tue Mar 30 11:26:10 +0000 2021,in,bandung,0,0,0,,,neutral,0.9974778294563293,0.0,neutral,0.9812100529670715,0.0,neutral,0.0
1374926573355237120,rezekiyatim_,Thu Mar 25 03:30:14 +0000 2021,in,depok,3,1,0,,,neutral,0.6315914988517761,0.0,positive,0.7505541443824768,0.7505541443824768,positive,0.7505541443824768
1374925314011196928,indahsedekah_,Thu Mar 25 03:25:14 +0000 2021,in,depok,2,0,0,,,neutral,0.6315914988517761,0.0,positive,0.7505541443824768,0.7505541443824768,positive,0.7505541443824768
1374893436512268032,bersamayatim_,Thu Mar 25 01:18:34 +0000 2021,in,depok,4,0,0,,,neutral,0.6315914988517761,0.0,positive,0.7505541443824768,0.7505541443824768,positive,0.7505541443824768
1374528278606749952,peduliyatimdpk_,Wed Mar 24 01:07:33 +0000 2021,in,depok,3,0,1,,,neutral,0.6315914988517761,0.0,positive,0.7505541443824768,0.7505541443824768,positive,0.7505541443824768
1347032040718230016,sunlife_id,Thu Jan 07 04:07:19 +0000 2021,in,,0,0,0,,sunlife_id,positive,0.8420807719230652,0.8420807719230652,positive,0.9808737635612488,0.9808737635612488,positive,0.9808737635612488
1349712459729276928,iqbaldotdot,Thu Jan 14 13:38:21 +0000 2021,in,,0,0,2,"MNyta_, ilhamyandhika, ernestprakasa",mnyta_,negative,0.9895400404930115,-0.9895400404930115,negative,0.9900380373001099,-0.9900380373001099,negative,-0.9900380373001099
1349307009934388992,thewachitorico,Wed Jan 13 10:47:14 +0000 2021,in,,0,0,0,,thewachitorico,positive,0.8809893727302551,0.8809893727302551,negative,0.9900127649307251,-0.9900127649307251,negative,-0.9900127649307251
1347031972044890112,sunlife_id,Thu Jan 07 04:07:03 +0000 2021,in,,0,0,1,,sunlife_id,positive,0.9305236339569092,0.9305236339569092,positive,0.8258849382400513,0.8258849382400513,positive,0.8258849382400513
1348480237474992128,ryry_rii,Mon Jan 11 04:01:56 +0000 2021,in,,0,0,1,,,positive,0.9424682259559631,0.9424682259559631,positive,0.967424213886261,0.967424213886261,positive,0.967424213886261
1348966917273308928,aldoariakusumah,Tue Jan 12 12:15:50 +0000 2021,in,,0,0,1,arindaidris,arindaidris,negative,0.5644713640213013,-0.5644713640213013,neutral,0.8856399655342102,0.0,neutral,0.0
1349257602949991936,lielahmad,Wed Jan 13 07:30:55 +0000 2021,in,jakarta,0,0,0,,,negative,0.9800733923912048,-0.9800733923912048,negative,0.9939000606536865,-0.9939000606536865,negative,-0.9939000606536865
1350680887336209920,merdekadotcom,Sun Jan 17 05:46:32 +0000 2021,in,,0,0,0,,,neutral,0.9707626700401306,0.0,neutral,0.8984649777412415,0.0,neutral,0.0
1347759593238130944,yamik,Sat Jan 09 04:18:21 +0000 2021,in,,0,0,3,,,negative,0.913293182849884,-0.913293182849884,negative,0.871818482875824,-0.871818482875824,negative,-0.871818482875824
1346110618328329984,detikhealth,Mon Jan 04 15:05:55 +0000 2021,in,jakarta,9,7,0,,,neutral,0.5790318250656128,0.0,neutral,0.4884662628173828,0.0,neutral,0.0
1355041692953402880,sunlife_id,Fri Jan 29 06:34:49 +0000 2021,in,,0,0,1,,sunlife_id,neutral,0.7894304394721985,0.0,neutral,0.9449849724769592,0.0,neutral,0.0
1356592692390625024,aldebarandinn,Tue Feb 02 13:17:56 +0000 2021,in,,4,0,1,,,neutral,0.3972313702106476,0.0,negative,0.880108654499054,-0.880108654499054,negative,-0.880108654499054
1351446902672293888,republikaonline,Tue Jan 19 08:30:24 +0000 2021,in,jakarta,4,1,0,,,neutral,0.9980800151824951,0.0,neutral,0.9807208776473999,0.0,neutral,0.0
1353962570030353920,gardaoto,Tue Jan 26 07:06:46 +0000 2021,in,,0,0,0,,,positive,0.5077858567237854,0.5077858567237854,positive,0.9289008378982544,0.9289008378982544,positive,0.9289008378982544
1351695236804709888,mfmaulana28,Wed Jan 20 00:57:12 +0000 2021,in,banjarmasin,0,1,1,,mfmaulana28,negative,0.8775195479393005,-0.8775195479393005,negative,0.6879802942276001,-0.6879802942276001,negative,-0.6879802942276001
1353621377958481920,tribunjogja,Mon Jan 25 08:31:00 +0000 2021,in,sleman,2,0,0,,,neutral,0.9966498017311096,0.0,neutral,0.9788994193077087,0.0,neutral,0.0
1354993107104763904,tempodotco,Fri Jan 29 03:21:45 +0000 2021,in,,19,8,6,,,neutral,0.9786650538444519,0.0,neutral,0.974306583404541,0.0,neutral,0.0
1354737537638519040,mediaindonesia,Thu Jan 28 10:26:13 +0000 2021,in,jakarta,0,0,0,,,neutral,0.9903253316879272,0.0,neutral,0.9362753033638,0.0,neutral,0.0
1355097130621424128,mgt_radio,Fri Jan 29 10:15:07 +0000 2021,in,bandung,1,0,0,,,neutral,0.6840238571166992,0.0,positive,0.9112402200698853,0.9112402200698853,positive,0.9112402200698853
1355045971458215936,indozonemedia,Fri Jan 29 06:51:49 +0000 2021,in,jakarta,0,0,0,,,neutral,0.9976089000701904,0.0,neutral,0.8624332547187805,0.0,neutral,0.0
1354994560594637056,liputan6dotcom,Fri Jan 29 03:27:32 +0000 2021,in,jakarta,4,1,0,,,neutral,0.945193886756897,0.0,neutral,0.9833866953849792,0.0,neutral,0.0
1355078236695384064,gesuriid,Fri Jan 29 09:00:02 +0000 2021,in,jakarta,0,0,0,,,neutral,0.9978293776512146,0.0,neutral,0.9829095602035522,0.0,neutral,0.0
1351069366725603072,kupastuntasnew,Mon Jan 18 07:30:13 +0000 2021,in,,2,0,0,,,neutral,0.9661250710487366,0.0,neutral,0.9703261256217957,0.0,neutral,0.0
1352818336409800960,inewsdotid,Sat Jan 23 03:20:00 +0000 2021,in,jakarta,2,0,0,,,neutral,0.9981344938278198,0.0,neutral,0.9831953644752502,0.0,neutral,0.0
1353194070013743104,satukanalcom,Sun Jan 24 04:13:02 +0000 2021,in,malang,0,0,0,,,negative,0.6040528416633606,-0.6040528416633606,neutral,0.5345926880836487,0.0,neutral,0.0
1352831279360782080,yenaerna2425,Sat Jan 23 04:11:26 +0000 2021,in,,0,0,0,bonggbudiharto,bonggbudiharto,negative,0.9946110248565674,-0.9946110248565674,negative,0.9584128260612488,-0.9584128260612488,negative,-0.9584128260612488
1361990536618331904,liputantodaycom,Wed Feb 17 10:47:03 +0000 2021,in,,0,0,0,,,neutral,0.9976463913917542,0.0,neutral,0.982848584651947,0.0,neutral,0.0
1363392557145681920,serambinews,Sun Feb 21 07:38:10 +0000 2021,in,,0,0,0,,,neutral,0.9845356345176697,0.0,neutral,0.9274122714996338,0.0,neutral,0.0
1360992590183636992,ifan_andik,Sun Feb 14 16:41:34 +0000 2021,in,tangerang,0,0,0,,,neutral,0.9956029653549194,0.0,neutral,0.9828456044197083,0.0,neutral,0.0
1360936447700659968,pendam5,Sun Feb 14 12:58:28 +0000 2021,in,surabaya,2,0,0,,,neutral,0.9473876357078552,0.0,neutral,0.9747124314308167,0.0,neutral,0.0
1374893277359481088,amanahyatim_,Thu Mar 25 01:17:56 +0000 2021,in,depok,2,3,0,,,neutral,0.6315914988517761,0.0,positive,0.7505541443824768,0.7505541443824768,positive,0.7505541443824768
1375874467000320000,eagerstudy_,Sat Mar 27 18:16:50 +0000 2021,in,,0,0,1,,eagerstudy_,neutral,0.9758586883544922,0.0,negative,0.8050135970115662,-0.8050135970115662,negative,-0.8050135970115662
1374530641505574912,yatimpelosok_,Wed Mar 24 01:16:57 +0000 2021,in,depok,0,0,1,,,neutral,0.6315914988517761,0.0,positive,0.7505541443824768,0.7505541443824768,positive,0.7505541443824768
1374531548297317888,pejuangyatim_,Wed Mar 24 01:20:33 +0000 2021,in,depok,0,0,1,,,neutral,0.6315914988517761,0.0,positive,0.7505541443824768,0.7505541443824768,positive,0.7505541443824768
1375268477825602048,iisreds82,Fri Mar 26 02:08:51 +0000 2021,in,balikpapan,4,3,0,Partono_ADjem,partono_adjem,negative,0.7862504124641418,-0.7862504124641418,negative,0.9945287108421326,-0.9945287108421326,negative,-0.9945287108421326
1374926136648424960,sedekahyaatim_,Thu Mar 25 03:28:30 +0000 2021,in,depok,0,0,0,,,neutral,0.6315914988517761,0.0,positive,0.7505541443824768,0.7505541443824768,positive,0.7505541443824768
1374966041667723008,tempodotco,Thu Mar 25 06:07:04 +0000 2021,in,,6,3,1,,,neutral,0.6206181049346924,0.0,positive,0.7041581869125366,0.7041581869125366,positive,0.7041581869125366
1376846207281204992,delikliputan,Tue Mar 30 10:38:11 +0000 2021,in,purwakarta,0,0,0,,,neutral,0.998309850692749,0.0,neutral,0.9823969602584839,0.0,neutral,0.0
1374530149358531072,infaakyatim_,Wed Mar 24 01:14:59 +0000 2021,in,depok,1,0,1,,,neutral,0.6315914988517761,0.0,positive,0.7505541443824768,0.7505541443824768,positive,0.7505541443824768
1376933797749349888,trendpurwakarta,Tue Mar 30 16:26:14 +0000 2021,in,purwakarta,0,0,0,,,neutral,0.9974778294563293,0.0,neutral,0.9812100529670715,0.0,neutral,0.0
1372155772587572992,korangala,Wed Mar 17 12:00:04 +0000 2021,in,bandung,0,0,0,,,neutral,0.8450037837028503,0.0,neutral,0.9826906323432922,0.0,neutral,0.0
1375234998903525120,radenrandyjun,Thu Mar 25 23:55:49 +0000 2021,in,,0,0,2,AnthonyBun,anthonybun,negative,0.9292737245559692,-0.9292737245559692,negative,0.9915913343429565,-0.9915913343429565,negative,-0.9915913343429565
1349535299802550016,radenrandyjun,Thu Jan 14 01:54:23 +0000 2021,in,,0,0,0,blogdokter,blogdokter,neutral,0.9743162989616394,0.0,neutral,0.9759103059768677,0.0,neutral,0.0
1350258208854588928,poldakeprihumas,Sat Jan 16 01:46:58 +0000 2021,in,,2,1,0,,,neutral,0.9958975315093994,0.0,neutral,0.9824395179748535,0.0,neutral,0.0
1346659169634405888,pramitalab_id,Wed Jan 06 03:25:40 +0000 2021,in,surabaya,0,0,0,,,neutral,0.6940332651138306,0.0,neutral,0.9662027359008789,0.0,neutral,0.0
1349983861657072128,diskominfopwk,Fri Jan 15 07:36:48 +0000 2021,in,purwakarta,2,2,1,,,neutral,0.6270208358764648,0.0,neutral,0.6996526122093201,0.0,neutral,0.0
1374893541017547008,sahabatyatim_,Thu Mar 25 01:18:59 +0000 2021,in,depok,1,0,0,,,neutral,0.6315914988517761,0.0,positive,0.7505541443824768,0.7505541443824768,positive,0.7505541443824768
1374894469598768896,sayangiyatim_,Thu Mar 25 01:22:40 +0000 2021,in,depok,4,0,0,,,neutral,0.6315914988517761,0.0,positive,0.7505541443824768,0.7505541443824768,positive,0.7505541443824768
1374348769995623936,kemensosri,Tue Mar 23 13:14:15 +0000 2021,in,jakarta,11,0,0,,kemensosri,neutral,0.96186763048172,0.0,positive,0.6705275774002075,0.6705275774002075,positive,0.6705275774002075
1404727729694535936,motherandbeyond,Tue Jun 15 09:09:23 +0000 2021,in,,0,0,1,,,negative,0.6198049783706665,-0.6198049783706665,negative,0.7465773224830627,-0.7465773224830627,negative,-0.7465773224830627
1404745951592410880,slycerin,Tue Jun 15 10:21:48 +0000 2021,in,,0,0,1,,,neutral,0.6212536692619324,0.0,positive,0.8522608280181885,0.8522608280181885,positive,0.8522608280181885
1404781082868796928,southcityid,Tue Jun 15 12:41:24 +0000 2021,in,,0,0,0,,,neutral,0.9806771278381348,0.0,neutral,0.9616575241088867,0.0,neutral,0.0
1404707882621231104,fast1herbal,Tue Jun 15 07:50:32 +0000 2021,in,depok,0,0,0,,,neutral,0.9875762462615967,0.0,neutral,0.9635114073753357,0.0,neutral,0.0
1405046402812550912,setanlicious,Wed Jun 16 06:15:41 +0000 2021,in,,0,0,0,,,neutral,0.688475489616394,0.0,neutral,0.8993402719497681,0.0,neutral,0.0
1405386259229511936,hartonoketut,Thu Jun 17 04:46:09 +0000 2021,in,,0,0,0,,,neutral,0.8702195882797241,0.0,neutral,0.9722198247909546,0.0,neutral,0.0
1404678818149794048,bemfibui,Tue Jun 15 05:55:02 +0000 2021,in,depok,0,0,1,,bemfibui,neutral,0.6931725144386292,0.0,neutral,0.5029650926589966,0.0,neutral,0.0
1405137593038106880,liputan6dotcom,Wed Jun 16 12:18:03 +0000 2021,in,jakarta,2,0,0,,,neutral,0.9458423852920532,0.0,neutral,0.9755546450614929,0.0,neutral,0.0
1404678759173616128,bemfibui,Tue Jun 15 05:54:48 +0000 2021,in,depok,0,0,1,,,negative,0.5179623365402222,-0.5179623365402222,neutral,0.9835763573646545,0.0,neutral,0.0
1405097844877316096,borneonews,Wed Jun 16 09:40:06 +0000 2021,in,,0,0,0,,,neutral,0.9983119964599609,0.0,neutral,0.9278349876403809,0.0,neutral,0.0
1404620777048228096,bemfilkomub,Tue Jun 15 02:04:24 +0000 2021,in,,0,0,1,,,neutral,0.970574140548706,0.0,neutral,0.9728568196296692,0.0,neutral,0.0
1405416934754045952,kompascom,Thu Jun 17 06:48:03 +0000 2021,in,jakarta,7,2,0,,,neutral,0.9428897500038147,0.0,neutral,0.9302813410758972,0.0,neutral,0.0
1405018950933664000,tribunhealth,Wed Jun 16 04:26:36 +0000 2021,in,,0,0,0,TribunHealth,,neutral,0.9940375089645386,0.0,neutral,0.9834520220756531,0.0,neutral,0.0
1405088589289905920,drevachaniago,Wed Jun 16 09:03:19 +0000 2021,in,jakarta,1,0,0,jeckun,jeckun,neutral,0.7583997249603271,0.0,negative,0.9740321040153503,-0.9740321040153503,negative,-0.9740321040153503
1405351995519640064,xhindonesia,Thu Jun 17 02:30:00 +0000 2021,in,jakarta,1,0,0,,,neutral,0.9340737462043762,0.0,neutral,0.8053860068321228,0.0,neutral,0.0
1404750579457413120,inahealth_,Tue Jun 15 10:40:11 +0000 2021,in,yogyakarta,0,0,0,,,neutral,0.9021667242050171,0.0,positive,0.8974907398223877,0.8974907398223877,positive,0.8974907398223877
1404679272778792960,ismafarsi,Tue Jun 15 05:56:50 +0000 2021,in,,0,0,0,,,neutral,0.6168457269668579,0.0,positive,0.930942952632904,0.930942952632904,positive,0.930942952632904
1404605724160712960,ahmadnormaulana,Tue Jun 15 01:04:35 +0000 2021,in,,0,0,0,,,neutral,0.964342474937439,0.0,neutral,0.8390512466430664,0.0,neutral,0.0
1404791081154362880,dinkesjkt,Tue Jun 15 13:21:08 +0000 2021,in,jakarta,0,0,0,,,neutral,0.9942502975463867,0.0,neutral,0.970487117767334,0.0,neutral,0.0
1404852062932798976,anxietypsy_chic,Tue Jun 15 17:23:27 +0000 2021,in,,0,0,1,,anxietypsy_chic,negative,0.8338268399238586,-0.8338268399238586,negative,0.9928098917007446,-0.9928098917007446,negative,-0.9928098917007446
1405522140724530944,wooyaswife24,Thu Jun 17 13:46:06 +0000 2021,in,surabaya,0,0,0,,,negative,0.5250699520111084,-0.5250699520111084,positive,0.4740278422832489,0.4740278422832489,positive,0.4740278422832489
1405011729302523904,bkpkkemenkes,Wed Jun 16 03:57:54 +0000 2021,in,jakarta,3,1,1,,,neutral,0.9242559671401978,0.0,positive,0.6789355874061584,0.6789355874061584,positive,0.6789355874061584
1407474311137353984,reyogcholis,Tue Jun 22 23:03:20 +0000 2021,in,ponorogo,0,0,0,,,neutral,0.9985105395317078,0.0,neutral,0.9769368767738342,0.0,neutral,0.0
1406766330611745024,depokinfo_,Mon Jun 21 00:10:04 +0000 2021,in,depok,1,0,0,,,neutral,0.9987074136734009,0.0,neutral,0.9834566712379456,0.0,neutral,0.0
1407261463211699968,drevachaniago,Tue Jun 22 08:57:33 +0000 2021,in,jakarta,348,54,34,,,positive,0.5378135442733765,0.5378135442733765,positive,0.9670157432556152,0.9670157432556152,positive,0.9670157432556152
1406874624604865024,gokepricom,Mon Jun 21 07:20:23 +0000 2021,in,batam,0,0,0,,,neutral,0.8972750902175903,0.0,neutral,0.9778713583946228,0.0,neutral,0.0
1407287868767097088,jatmika22,Tue Jun 22 10:42:28 +0000 2021,in,surabaya,0,1,0,djaycoholyc,jatmika22,positive,0.498361736536026,0.498361736536026,negative,0.9787403345108032,-0.9787403345108032,negative,-0.9787403345108032
1406868405576105984,avistores,Mon Jun 21 06:55:40 +0000 2021,in,jakarta,1,0,0,YouTube,,positive,0.9465384483337402,0.9465384483337402,neutral,0.9481359124183655,0.0,neutral,0.0
1406796987375123968,gunikaltar,Mon Jun 21 02:11:53 +0000 2021,in,,5,0,0,,,neutral,0.984626829624176,0.0,neutral,0.978259801864624,0.0,neutral,0.0
1407030449453474048,yuunnho,Mon Jun 21 17:39:35 +0000 2021,in,,0,0,0,wmmetawin,wmmetawin,neutral,0.8602162003517151,0.0,negative,0.8382031321525574,-0.8382031321525574,negative,-0.8382031321525574
1407363772033942016,rachmanesha,Tue Jun 22 15:44:05 +0000 2021,in,,0,0,0,,,neutral,0.9944314360618591,0.0,neutral,0.9759175777435303,0.0,neutral,0.0
1407661975501381888,alideong827,Wed Jun 23 11:29:02 +0000 2021,in,karawang,1,0,0,,,positive,0.7325214743614197,0.7325214743614197,positive,0.8907436728477478,0.8907436728477478,positive,0.8907436728477478
1405574045525937920,twomtc,Thu Jun 17 17:12:21 +0000 2021,in,,0,0,0,schfess,schfess,neutral,0.5688651204109192,0.0,negative,0.5195062756538391,-0.5195062756538391,negative,-0.5195062756538391
1404766072964713984,seishvv,Tue Jun 15 11:41:45 +0000 2021,in,,0,0,0,maakiimaa,,neutral,0.7583997249603271,0.0,negative,0.9740321040153503,-0.9740321040153503,negative,-0.9740321040153503
1405034350371036928,himakbmkmunsoed,Wed Jun 16 05:27:48 +0000 2021,in,,0,0,1,,himakbmkmunsoed,neutral,0.9956361651420593,0.0,neutral,0.9761819839477539,0.0,neutral,0.0
1405049315853177088,batampos,Wed Jun 16 06:27:16 +0000 2021,in,batam,1,0,0,,,neutral,0.9967869520187378,0.0,neutral,0.9830955862998962,0.0,neutral,0.0
1404714051758821120,mayangkaranews,Tue Jun 15 08:15:02 +0000 2021,in,blitar,1,0,0,,,neutral,0.9828090071678162,0.0,positive,0.8775110244750977,0.8775110244750977,positive,0.8775110244750977
1405507058019959040,xhugebabex,Thu Jun 17 12:46:10 +0000 2021,in,cianjur,0,0,0,,,negative,0.9010999798774719,-0.9010999798774719,negative,0.9951186180114746,-0.9951186180114746,negative,-0.9951186180114746
1405009738924838912,xhindonesia,Wed Jun 16 03:50:00 +0000 2021,in,jakarta,1,0,0,,,neutral,0.9973093271255493,0.0,neutral,0.7996198534965515,0.0,neutral,0.0
1404739420293455872,gnfi,Tue Jun 15 09:55:51 +0000 2021,in,,11,8,1,,,neutral,0.9835019707679749,0.0,neutral,0.9617747664451599,0.0,neutral,0.0
1404849505795677952,maybeheru,Tue Jun 15 17:13:17 +0000 2021,in,jakarta,1,0,0,Dandhy_Laksono,dandhy_laksono,negative,0.987910270690918,-0.987910270690918,negative,0.9929034113883972,-0.9929034113883972,negative,-0.9929034113883972
1404712333134295040,margono_emge,Tue Jun 15 08:08:13 +0000 2021,in,jakarta,2,0,0,dr_koko28,dr_koko28,neutral,0.9338919520378113,0.0,neutral,0.9568387269973755,0.0,neutral,0.0
1404740277504335872,gnfi,Tue Jun 15 09:59:15 +0000 2021,in,,2,0,0,,gnfi,neutral,0.9950984120368958,0.0,neutral,0.9736460447311401,0.0,neutral,0.0
1404761951280922880,ronggo_lawe77,Tue Jun 15 11:25:23 +0000 2021,in,cirebon,3,0,0,,,neutral,0.6366862058639526,0.0,neutral,0.8593409657478333,0.0,neutral,0.0
1405450451034664960,kompascom,Thu Jun 17 09:01:14 +0000 2021,in,jakarta,2,0,0,,,neutral,0.9445967674255371,0.0,neutral,0.9838571548461914,0.0,neutral,0.0
1404677205804785920,ismki_wilayah4,Tue Jun 15 05:48:38 +0000 2021,in,,0,0,1,,ismki_wilayah4,neutral,0.7869893312454224,0.0,positive,0.7811393141746521,0.7811393141746521,positive,0.7811393141746521
1404607555955872000,unidayan_,Tue Jun 15 01:11:52 +0000 2021,in,,1,0,0,,,neutral,0.9953175783157349,0.0,positive,0.7425270080566406,0.7425270080566406,positive,0.7425270080566406
1405719534124687104,infojatiasih,Fri Jun 18 02:50:28 +0000 2021,in,bekasi,0,0,0,,,neutral,0.810027003288269,0.0,negative,0.7493365406990051,-0.7493365406990051,negative,-0.7493365406990051
1406438176047058944,zakky17_,Sun Jun 20 02:26:06 +0000 2021,in,,0,0,0,arifbsantoso,,negative,0.9446174502372742,-0.9446174502372742,negative,0.9455820322036743,-0.9455820322036743,negative,-0.9455820322036743
1406106865541390080,lpn_gnsindur,Sat Jun 19 04:29:35 +0000 2021,in,,1,0,0,,,neutral,0.9977546334266663,0.0,neutral,0.9817787408828735,0.0,neutral,0.0
1406514762712681984,kapanlagicom,Sun Jun 20 07:30:25 +0000 2021,in,,0,0,0,merdekadotcom,,neutral,0.9983021020889282,0.0,neutral,0.9793908596038818,0.0,neutral,0.0
1406374216044146944,luhurprayogo,Sat Jun 19 22:11:56 +0000 2021,in,,1,0,0,,,neutral,0.9980992674827576,0.0,neutral,0.9812290072441101,0.0,neutral,0.0
1406513867228811008,merdekadotcom,Sun Jun 20 07:26:52 +0000 2021,in,,2,1,0,merdekadotcom,,neutral,0.99729984998703,0.0,neutral,0.979500949382782,0.0,neutral,0.0
1405772882093886976,injourney_idm,Fri Jun 18 06:22:27 +0000 2021,in,,1,0,1,,,neutral,0.8248164653778076,0.0,neutral,0.9496937394142151,0.0,neutral,0.0
1406156220163976960,sipapoy,Sat Jun 19 07:45:42 +0000 2021,in,,0,0,0,,,neutral,0.688475489616394,0.0,neutral,0.8993402719497681,0.0,neutral,0.0
1405773901909484032,injourney_idm,Fri Jun 18 06:26:30 +0000 2021,in,,0,0,1,,injourney_idm,neutral,0.995121419429779,0.0,neutral,0.9417322278022766,0.0,neutral,0.0
1405773812889648896,injourney_idm,Fri Jun 18 06:26:09 +0000 2021,in,,0,0,1,,injourney_idm,positive,0.5080280303955078,0.5080280303955078,neutral,0.9579808115959167,0.0,neutral,0.0
1405773404360172032,injourney_idm,Fri Jun 18 06:24:32 +0000 2021,in,,0,0,1,,injourney_idm,neutral,0.8926853537559509,0.0,positive,0.685508131980896,0.685508131980896,positive,0.685508131980896
1406220381120126976,srtikaaa_,Sat Jun 19 12:00:39 +0000 2021,in,,0,0,1,andre_kusnanto,andre_kusnanto,neutral,0.845710039138794,0.0,neutral,0.9402118921279907,0.0,neutral,0.0
1406187517615824896,infobdg,Sat Jun 19 09:50:04 +0000 2021,in,bandung,12,3,0,,,negative,0.5570718050003052,-0.5570718050003052,negative,0.9441832900047302,-0.9441832900047302,negative,-0.9441832900047302
1408669969085125120,himabio_unisma,Sat Jun 26 06:14:27 +0000 2021,in,malang,1,0,0,,,neutral,0.9594247937202454,0.0,neutral,0.9636348485946655,0.0,neutral,0.0
1408694078657622016,rezkyramadhanz,Sat Jun 26 07:50:15 +0000 2021,in,sleman,1,2,0,,,negative,0.9810341596603394,-0.9810341596603394,negative,0.8598852753639221,-0.8598852753639221,negative,-0.8598852753639221
1408768774933683968,any_malang,Sat Jun 26 12:47:04 +0000 2021,in,malang,0,0,1,,lik_one49,negative,0.5669906735420227,-0.5669906735420227,negative,0.9722782969474792,-0.9722782969474792,negative,-0.9722782969474792
1408766866177229056,caksollwife,Sat Jun 26 12:39:29 +0000 2021,in,,4,3,1,"Attar_RK, FnIedha, YusuwaW",attar_rk,negative,0.4962430000305176,-0.4962430000305176,positive,0.8440930843353271,0.8440930843353271,positive,0.8440930843353271
1408491142790876928,ramboeqada,Fri Jun 25 18:23:51 +0000 2021,in,,0,0,0,SupirPete2,supirpete2,neutral,0.7595636248588562,0.0,positive,0.8918898105621338,0.8918898105621338,positive,0.8918898105621338
1408698781856583936,shlvln,Sat Jun 26 08:08:56 +0000 2021,in,surabaya,0,0,0,,shflywz,negative,0.9684221148490906,-0.9684221148490906,negative,0.9883314967155457,-0.9883314967155457,negative,-0.9883314967155457
1408400254840368896,tebelenak,Fri Jun 25 12:22:42 +0000 2021,in,,0,0,1,,tebelenak,negative,0.9937973618507385,-0.9937973618507385,negative,0.9439724087715149,-0.9439724087715149,negative,-0.9439724087715149
1408236033079235072,utamanewscom,Fri Jun 25 01:30:08 +0000 2021,in,,0,0,0,,,neutral,0.9962319731712341,0.0,neutral,0.9788574576377869,0.0,neutral,0.0
1408815111100239872,sedangdihapus,Sat Jun 26 15:51:11 +0000 2021,in,,0,0,1,,shflywz,negative,0.9986249208450317,-0.9986249208450317,negative,0.994245707988739,-0.994245707988739,negative,-0.994245707988739
1408239501751709952,icejakehoon,Fri Jun 25 01:43:55 +0000 2021,in,,0,0,0,,,negative,0.9984855055809021,-0.9984855055809021,neutral,0.8857382535934448,0.0,neutral,0.0
1408692941468495872,sipapoy,Sat Jun 26 07:45:44 +0000 2021,in,,0,0,0,,,neutral,0.688475489616394,0.0,neutral,0.8993402719497681,0.0,neutral,0.0
1407988214007156992,rizkamanda,Thu Jun 24 09:05:24 +0000 2021,in,,0,0,0,,,negative,0.9970671534538269,-0.9970671534538269,negative,0.9946504235267639,-0.9946504235267639,negative,-0.9946504235267639
1408031156423983104,0xylead,Thu Jun 24 11:56:02 +0000 2021,in,,1,0,0,,,neutral,0.8653056025505066,0.0,positive,0.8585452437400818,0.8585452437400818,positive,0.8585452437400818
1408061299284664064,ikanhibernasi,Thu Jun 24 13:55:48 +0000 2021,in,yogyakarta,1,0,1,,haideelaca___,negative,0.9365853071212769,-0.9365853071212769,negative,0.9935451745986938,-0.9935451745986938,negative,-0.9935451745986938
1407519841913696000,mediaindonesia,Wed Jun 23 02:04:15 +0000 2021,in,jakarta,0,0,0,,,neutral,0.9983571171760559,0.0,neutral,0.9799891114234924,0.0,neutral,0.0
1407650001287737088,sencai779,Wed Jun 23 10:41:27 +0000 2021,in,jakarta,0,0,0,,,neutral,0.9657576680183411,0.0,neutral,0.774282693862915,0.0,neutral,0.0
1406931325525790976,waydeestore,Mon Jun 21 11:05:42 +0000 2021,in,,0,0,0,,,neutral,0.9939835667610168,0.0,neutral,0.8855052590370178,0.0,neutral,0.0
1407737135839559936,karebahariini,Wed Jun 23 16:27:42 +0000 2021,in,makassar,0,0,0,,,neutral,0.9941158294677734,0.0,neutral,0.7269917726516724,0.0,neutral,0.0
1406879515914084096,satzchoochoo,Mon Jun 21 07:39:49 +0000 2021,in,jakarta,0,0,3,"dlsel14, AREAJULID",dlsel14,negative,0.983412504196167,-0.983412504196167,negative,0.9843000769615173,-0.9843000769615173,negative,-0.9843000769615173
1406844701538341120,butikavaka,Mon Jun 21 05:21:29 +0000 2021,in,,0,0,0,,,negative,0.6423136591911316,-0.6423136591911316,negative,0.7107272148132324,-0.7107272148132324,negative,-0.7107272148132324
1407325701846429952,rillachand,Tue Jun 22 13:12:48 +0000 2021,in,,0,0,0,alvinntmd,alvinntmd,negative,0.9878163933753967,-0.9878163933753967,negative,0.9944566488265991,-0.9944566488265991,negative,-0.9944566488265991
1406815031627451904,satzchoochoo,Mon Jun 21 03:23:35 +0000 2021,in,jakarta,0,1,0,,,negative,0.90664142370224,-0.90664142370224,negative,0.9809982180595398,-0.9809982180595398,negative,-0.9809982180595398
1407495011160124928,anjody17,Wed Jun 23 00:25:35 +0000 2021,in,,0,0,1,"balidj78, debapirez",balidj78,neutral,0.3864593505859375,0.0,positive,0.633959949016571,0.633959949016571,positive,0.633959949016571
